,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
537,537,537,2020-05-27,86.300003,86.480003,84.370003,86.18,85.704086,1917600,1.9994197841726618
538,538,538,2020-05-28,86.870003,87.849998,86.059998,86.690002,86.21126600000002,1908700,1.9941169455734928
539,539,539,2020-05-29,87.16999799999998,88.489998,86.470001,88.139999,87.653252,2394500,1.9835489333282157
540,540,540,2020-06-01,88.040001,89.980003,87.940002,89.910004,89.413483,2477600,1.9803135922449742
541,541,541,2020-06-02,90.0,90.629997,89.110001,90.290001,89.791382,1682800,1.9957913722916008
542,542,542,2020-06-03,90.650002,91.139999,90.260002,90.489998,89.990273,1382500,1.997789844132829
543,543,543,2020-06-04,89.82,91.739998,89.82,91.139999,90.636688,2227500,1.9928681039375478
544,544,544,2020-06-05,92.129997,93.040001,90.089996,90.379997,89.880882,2844700,2.00840896243889
545,545,545,2020-06-08,89.309998,90.589996,89.059998,90.290001,89.791382,1804700,2.000996743814412
546,546,546,2020-06-09,90.089996,90.510002,89.32,89.769997,89.27424599999998,1817300,2.0057926257923344
547,547,547,2020-06-10,90.32,90.58000200000001,89.459999,89.809998,89.31403399999998,1410300,1.9995546041544285
548,548,548,2020-06-11,88.629997,88.629997,85.019997,85.029999,84.560425,2491300,2.0562154422699686
549,549,549,2020-06-12,86.83000200000002,87.300003,83.989998,86.110001,85.634468,1520000,1.9874578796021614
550,550,550,2020-06-15,84.400002,87.279999,83.709999,86.959999,86.479774,1551400,1.9902254138710374
551,551,551,2020-06-16,88.879997,89.239998,86.510002,87.440002,86.957115,1049200,1.9945104873167774
552,552,552,2020-06-17,87.849998,88.75,87.459999,87.91999799999998,87.434471,900800,1.994540536727492
553,553,553,2020-06-18,87.43,88.5,87.260002,88.209999,87.72287,1491500,1.9967123795115334
554,554,554,2020-06-19,89.410004,89.790001,87.760002,88.730003,88.24000500000002,1784700,1.9941394795174299
555,555,555,2020-06-22,88.639999,89.07,87.769997,88.529999,88.041092,1245500,2.002259166409795
556,556,556,2020-06-23,89.190002,89.699997,88.660004,89.279999,88.786957,1160300,1.9915994622714994
557,557,557,2020-06-24,89.08000200000002,89.08000200000002,86.32,86.559998,86.081978,1806600,2.0314233024820543
558,558,558,2020-06-25,86.43,87.349998,84.800003,87.260002,86.778122,1350100,1.9919779511350457
559,559,559,2020-06-26,87.230003,87.559998,85.519997,85.900002,85.42562099999998,2225800,2.0158323628444155
560,560,560,2020-06-29,86.559998,87.360001,86.110001,87.290001,86.990234,1302500,1.9840760799166446
561,561,561,2020-06-30,87.33000200000002,88.879997,87.239998,88.370003,88.066528,1920200,1.9877786356983604
562,562,562,2020-07-01,88.889999,88.889999,87.300003,88.110001,87.807411,1137000,2.0029508795488495
563,563,563,2020-07-02,88.83000200000002,89.489998,88.550003,88.68,88.375458,1507700,1.993572406405052
564,564,564,2020-07-06,89.019997,90.639999,89.019997,89.309998,89.003288,1412200,1.9929459409460522
565,565,565,2020-07-07,88.839996,90.040001,88.66999799999998,89.209999,88.90364100000002,1441700,2.0011209393691396
566,566,566,2020-07-08,89.519997,90.33000200000001,89.129997,89.540001,89.232506,1069600,1.9963144740192709
567,567,567,2020-07-09,89.650002,90.400002,88.559998,89.91999799999998,89.611198,1133800,1.9957740546213094
568,568,568,2020-07-10,89.849998,89.870003,88.57,89.41999799999998,89.112915,938100,2.00559159037333
569,569,569,2020-07-13,89.970001,91.239998,88.650002,89.260002,88.953468,1646200,2.0017924713916093
570,570,570,2020-07-14,88.83000200000002,90.790001,88.07,90.690002,90.378563,1361200,1.9842319994656081
571,571,571,2020-07-15,91.739998,93.059998,91.08000200000001,92.879997,92.561035,1897100,1.9764212417018057
572,572,572,2020-07-16,92.980003,93.209999,92.059998,92.860001,92.541107,1226400,2.000215334910453
573,573,573,2020-07-17,93.410004,94.510002,92.690002,94.370003,94.04592099999999,3457700,1.9839991315884562
574,574,574,2020-07-20,94.910004,96.220001,94.760002,95.209999,94.883034,1236800,1.9911774392519423
575,575,575,2020-07-21,95.57,96.449997,95.160004,96.019997,95.690247,2169100,1.991564278011798
576,576,576,2020-07-22,96.360001,96.879997,95.809998,96.349998,96.01911199999999,1313200,1.9965749765765435
577,577,577,2020-07-23,96.589996,98.089996,96.32,96.660004,96.328056,1386300,1.996792820327216
578,578,578,2020-07-24,95.980003,96.220001,93.870003,94.809998,94.484406,1142800,2.019512773325868
579,579,579,2020-07-27,94.959999,97.540001,94.900002,97.269997,96.935951,1177100,1.9747095807970467
580,580,580,2020-07-28,96.980003,97.25,95.199997,95.300003,94.972725,1373700,2.0206714998739295
581,581,581,2020-07-29,95.809998,97.660004,95.519997,97.099998,96.766548,1125300,1.981462460998197
582,582,582,2020-07-30,96.120003,96.360001,94.970001,95.93,95.600563,1663300,2.012196372354842
583,583,583,2020-07-31,95.940002,96.410004,94.730003,96.33000200000001,95.999191,1551800,1.9958475865078877
584,584,584,2020-08-03,96.940002,99.360001,96.940002,99.089996,98.749702,1994300,1.9721465928810817
585,585,585,2020-08-04,98.709999,98.989998,96.889999,97.529999,97.195068,779200,2.015995047841639
586,586,586,2020-08-05,98.089996,98.83000200000001,97.699997,97.889999,97.553825,958300,1.9963224026593362
587,587,587,2020-08-06,97.720001,98.25,95.809998,97.449997,97.115341,1075300,2.004515156629507
588,588,588,2020-08-07,97.07,97.839996,96.870003,97.779999,97.44420600000001,897900,1.9966250562142058
589,589,589,2020-08-10,97.839996,97.959999,96.949997,97.139999,96.806404,900800,2.0065884291392675
590,590,590,2020-08-11,97.220001,97.629997,96.199997,96.300003,95.96929200000001,1137000,2.0087226996244225
591,591,591,2020-08-12,96.660004,98.279999,96.519997,97.629997,97.29471600000001,1318100,1.986377199212656
592,592,592,2020-08-13,97.550003,99.120003,97.18,98.769997,98.430809,1190800,1.9884580334653648
593,593,593,2020-08-14,98.449997,98.83000200000001,96.900002,97.370003,97.035622,957400,2.014378083155651
594,594,594,2020-08-17,97.66999799999999,98.68,97.089996,97.510002,97.17514,1989300,1.9985642601053375
595,595,595,2020-08-18,97.709999,98.709999,97.110001,97.860001,97.523933,2008700,1.9964234723439254
596,596,596,2020-08-19,95.230003,99.400002,94.529999,97.959999,97.623589,2830800,1.9989791955796161
597,597,597,2020-08-20,97.389999,98.16999799999999,97.120003,97.779999,97.44420600000001,1428300,2.0018408672718437
598,598,598,2020-08-21,97.870003,98.32,97.269997,98.300003,97.962425,1269300,1.9947100306802636
599,599,599,2020-08-24,98.779999,99.209999,97.139999,97.599998,97.264832,1154500,2.00717218252402
600,600,600,2020-08-25,97.870003,98.660004,97.559998,98.339996,98.00228100000001,1061300,1.9924751064663457
601,601,601,2020-08-26,98.18,99.730003,98.050003,99.33000200000001,98.988884,1072300,1.990033162387332
602,602,602,2020-08-27,99.190002,99.660004,97.559998,99.019997,98.679947,1236900,2.003130731260273
603,603,603,2020-08-28,99.0,99.93,98.540001,99.900002,99.556931,866000,1.9911911413174948
604,604,604,2020-08-31,99.900002,101.040001,99.75,100.41999799999999,100.07513399999999,1076900,1.994821788385218
605,605,605,2020-09-01,100.91999799999999,101.290001,100.25,101.120003,100.772743,1159700,1.9930774824047424
606,606,606,2020-09-02,101.0,103.660004,100.459999,103.41999799999999,103.064842,1462500,1.9777606358104938
607,607,607,2020-09-03,103.089996,103.209999,99.040001,99.639999,99.297821,1992800,2.037936562002575
608,608,608,2020-09-04,100.07,100.110001,95.660004,96.839996,96.50743100000001,1753900,2.028913704209571
609,609,609,2020-09-08,96.110001,96.470001,94.760002,95.139999,94.813278,1225600,2.017868373111923
610,610,610,2020-09-09,96.099998,98.470001,95.860001,97.93,97.59369699999999,954400,1.971510252220974
611,611,611,2020-09-10,98.879997,100.099998,98.239998,98.57,98.231499,1933200,1.9935071522775694
612,612,612,2020-09-11,98.709999,99.620003,98.019997,98.599998,98.261391,1368600,1.999695760642916
613,613,613,2020-09-14,99.730003,100.230003,98.970001,99.41999799999999,99.078575,1207700,1.9917521623768288
614,614,614,2020-09-15,99.720001,101.0,99.720001,100.370003,100.025314,1053800,1.9905349708916518
615,615,615,2020-09-16,101.230003,101.529999,98.08000200000001,99.91999799999999,99.576859,1365000,2.004503653012483
616,616,616,2020-09-17,99.25,100.459999,98.58000200000001,99.599998,99.25795699999999,1246400,2.0032128514701375
617,617,617,2020-09-18,99.139999,100.589996,98.459999,99.379997,99.038712,2162400,2.0022137352248057
618,618,618,2020-09-21,98.18,98.559998,96.5,98.129997,97.79300699999999,927900,2.012738204812133
619,619,619,2020-09-22,97.839996,98.980003,97.489998,98.620003,98.281326,845800,1.9950313730978086
620,620,620,2020-09-23,98.599998,98.910004,96.57,96.910004,96.57719399999999,1148700,2.017645226802385
621,621,621,2020-09-24,96.57,96.970001,95.440002,96.339996,96.009148,1157600,2.005916628852673
622,622,622,2020-09-25,95.959999,98.139999,95.769997,97.690002,97.354515,1028600,1.9861807147879882
623,623,623,2020-09-28,98.639999,99.730003,98.120003,99.510002,99.168266,1336600,1.9817103812338384
624,624,624,2020-09-29,99.790001,101.33000200000001,99.589996,100.220001,99.875824,722400,1.9929155957601719
625,625,625,2020-09-30,100.540001,101.889999,100.309998,100.940002,100.593361,1362200,1.9928670399669697
626,626,626,2020-10-01,101.769997,102.410004,100.540001,101.220001,100.872398,723600,1.9972337581778923
627,627,627,2020-10-02,100.209999,101.279999,99.809998,100.010002,99.66655,712200,2.0120987798800365
628,628,628,2020-10-05,100.989998,103.459999,100.959999,103.120003,102.951164,803900,1.9698409531659924
629,629,629,2020-10-06,103.120003,103.33000200000001,101.480003,101.629997,101.4636,1078000,2.0146610847582727
630,630,630,2020-10-07,102.470001,104.75,102.41999799999999,103.879997,103.70991500000001,1322100,1.9783403921353597
631,631,631,2020-10-08,104.199997,104.389999,103.129997,104.160004,103.989464,765300,1.9973117608559232
632,632,632,2020-10-09,104.83000200000001,106.099998,104.550003,105.760002,105.586845,709000,1.9848714261559866
633,633,633,2020-10-12,106.449997,107.0,105.32,105.43,105.25738500000001,1003700,2.0031300578582942
634,634,634,2020-10-13,105.440002,106.010002,104.959999,105.41999799999999,105.247398,915500,2.000094877634128
635,635,635,2020-10-14,105.489998,106.66999799999999,104.91999799999999,105.059998,104.88798500000001,906700,2.0034266134290237
636,636,636,2020-10-15,104.099998,105.720001,103.879997,105.32,105.14756000000001,723000,1.9975313140903914
637,637,637,2020-10-16,105.949997,107.540001,105.709999,106.699997,106.525299,1039400,1.9870665694582916
638,638,638,2020-10-19,106.779999,107.620003,105.239998,105.489998,105.31728400000001,636000,2.0114702722811693
639,639,639,2020-10-20,105.889999,106.940002,105.559998,105.610001,105.43708799999999,771000,1.9988637155679982
640,640,640,2020-10-21,105.91999799999999,106.690002,104.120003,104.83000200000001,104.658363,894000,2.007440608462451
641,641,641,2020-10-22,105.32,107.089996,105.110001,106.769997,106.595184,1064700,1.9818301484077032
642,642,642,2020-10-23,107.230003,107.379997,105.470001,106.16999799999999,105.99616999999999,833900,2.00565130461809
643,643,643,2020-10-26,105.389999,105.82,103.75,104.629997,104.458687,1102000,2.0147185419493034
644,644,644,2020-10-27,105.110001,106.660004,105.110001,106.040001,105.866386,1111400,1.9867030932977832
645,645,645,2020-10-28,104.41999799999999,105.370003,101.58000200000001,101.660004,101.493561,1180800,2.043084761240025
646,646,646,2020-10-29,102.269997,103.059998,100.769997,102.019997,101.852959,1421900,1.9964713486513825
647,647,647,2020-10-30,101.769997,102.349998,100.650002,102.089996,101.922844,2310000,1.9993143402611164
648,648,648,2020-11-02,103.519997,105.349998,103.290001,105.239998,105.06768799999999,1572300,1.9700683954783047
649,649,649,2020-11-03,106.43,108.110001,106.139999,107.029999,106.854759,1175000,1.9832757075892338
650,650,650,2020-11-04,108.07,109.800003,107.239998,108.489998,108.31237,1357300,1.9865425474521623
651,651,651,2020-11-05,110.57,111.93,109.66999799999999,110.339996,110.15933999999999,1143100,1.983233658989801
652,652,652,2020-11-06,110.760002,113.349998,110.33000200000001,112.540001,112.35574299999999,1036600,1.9804513508045907
653,653,653,2020-11-09,116.160004,117.5,112.389999,112.5,112.315804,2177900,2.0003555644444444
654,654,654,2020-11-10,112.82,112.910004,108.989998,110.199997,110.01956899999999,2124800,2.0208711711670917
655,655,655,2020-11-11,111.139999,111.790001,108.839996,109.410004,109.230865,1792800,2.00722048232445
656,656,656,2020-11-12,109.400002,111.010002,108.900002,109.440002,109.260818,1094300,1.9997258954728454
657,657,657,2020-11-13,110.459999,111.540001,109.779999,110.16999799999999,109.989616,1356800,1.9933739129231902
658,658,658,2020-11-16,111.0,111.489998,109.470001,110.269997,110.089455,1656100,1.9990931440761714
659,659,659,2020-11-17,110.5,110.769997,109.25,109.860001,109.68013,1571500,2.0037319861302385
660,660,660,2020-11-18,109.550003,109.879997,105.730003,105.949997,105.776527,2047900,2.036904238892994
661,661,661,2020-11-19,106.739998,108.959999,105.190002,108.68,108.50206000000001,1886400,1.9748803551711445
662,662,662,2020-11-20,108.639999,112.300003,108.32,110.889999,110.70844299999999,2775400,1.9800703488147744
663,663,663,2020-11-23,111.400002,112.41999799999999,109.559998,112.209999,112.026283,3258700,1.9882363424671272
664,664,664,2020-11-24,118.959999,118.959999,111.43,114.68,114.49223300000001,5559900,1.9784617980467385
665,665,665,2020-11-25,116.089996,116.959999,113.410004,114.349998,114.162773,2862500,2.002885894234996
666,666,666,2020-11-27,113.769997,114.980003,112.940002,114.089996,113.903198,983700,2.0022789202306575
667,667,667,2020-11-30,113.889999,117.07,113.66999799999999,116.900002,116.708603,3778400,1.9759623100776338
668,668,668,2020-12-01,117.58000200000001,118.379997,115.040001,115.360001,115.171127,1753700,2.013349523115902
669,669,669,2020-12-02,115.629997,115.949997,114.129997,114.57,114.38241599999999,1735800,2.0068953565505807
670,670,670,2020-12-03,114.150002,115.41999799999999,113.160004,113.58000200000001,113.394043,1511400,2.0087163055341377
671,671,671,2020-12-04,113.599998,115.239998,113.449997,115.150002,114.961472,1118100,1.9863656103106277
672,672,672,2020-12-07,115.199997,116.440002,114.120003,114.400002,114.2127,2076700,2.0065559439413296
673,673,673,2020-12-08,114.339996,117.339996,114.33000200000001,117.010002,116.81841999999999,1320600,1.9776942145509921
674,674,674,2020-12-09,116.379997,116.959999,114.480003,116.400002,116.209419,1717600,2.005240549738135
675,675,675,2020-12-10,116.940002,119.900002,116.339996,118.809998,118.615471,1630500,1.979715545488015
676,676,676,2020-12-11,118.66999799999999,119.059998,117.290001,118.480003,118.286018,1400800,2.0027852379443307
677,677,677,2020-12-14,118.610001,120.239998,116.739998,116.739998,116.54885900000001,1395200,2.0149049599949453
678,678,678,2020-12-15,117.300003,118.040001,116.849998,117.389999,117.1978,1973800,1.994462892873864
679,679,679,2020-12-16,117.58000200000001,117.739998,116.400002,117.239998,117.048042,1698600,2.001279435368124
680,680,680,2020-12-17,118.050003,119.389999,117.040001,118.970001,118.77521499999999,2166700,1.9854584938601454
681,681,681,2020-12-18,119.230003,119.860001,118.440002,119.300003,119.104675,3911800,1.9972338475129794
682,682,682,2020-12-21,117.699997,118.449997,115.959999,117.779999,117.587158,2082000,2.0129054509501225
683,683,683,2020-12-22,118.0,118.43,116.849998,117.370003,117.177834,1670400,2.003493192378976
684,684,684,2020-12-23,118.0,118.889999,117.220001,117.300003,117.107948,1202100,2.0005967604280452
685,685,685,2020-12-24,117.040001,118.370003,116.839996,117.309998,117.117928,733600,1.9999147983959562
686,686,686,2020-12-28,118.510002,118.779999,116.66999799999999,117.83000200000001,117.637077,1003100,1.995586828556618
687,687,687,2020-12-29,118.559998,119.120003,116.83000200000001,117.230003,117.038063,1007400,2.0051181351586247
688,688,688,2020-12-30,117.860001,118.900002,117.33000200000001,117.389999,117.1978,1127000,1.998637055955678
689,689,689,2020-12-31,117.589996,118.599998,116.599998,118.489998,118.295998,1307200,1.990716524444536
